date,id,content,username,likeCount,retweetCount
2022-12-04 13:56:09+00:00,1599402180418551809,@jhaslauer @labbipapiholger @ReinoLeGrand @Kall90384061 @JohannesNormann @MercedesBenz_DE @facebook Geh zu  #Mastodon..da bist du vermutlich besser aufgehoben 🤫,Heidi6611,0,0
2022-12-04 13:53:13+00:00,1599401440509689856,"Almost all I'm interested in, has moved on. I only keep my #bird account alive because I like the @WorldAndScience messages. Are you planning on moving or migrating to the #mastodon? Or does anybody knows a nice alternative there?",michiel_kupe,0,0
2022-12-04 13:51:42+00:00,1599401058014736386,@PamKeithFL It’s called #Mastodon.,Fog_0f_War,0,0
2022-12-04 13:50:35+00:00,1599400779638788096,@CBSNews Are you on #Mastodon yet?,rkd993,0,0
2022-12-04 13:42:53+00:00,1599398838220902401,"Dafür, dass sie sich so aufgeregt haben, sind noch viele faschistische Antifaschisten, grünversiffte Ökoideologen und linksgedrehte Parasiten hier anzutreffen. Was ist los? Hat die #Mastodon - Psychiatrie bereits wegen Überfüllung geschlossen?

#nichtnormal",daokonzept,0,0
2022-12-04 13:34:02+00:00,1599396614816157697,"Just to let you know that if you're also on #Mastodon, I have set up an account there. Whether it's with the blue bird here or at the home of the blue trunk, you can always keep in touch with me either way! https://t.co/al2g4s13OE",EyeOfSkaro,0,0
2022-12-04 13:33:20+00:00,1599396438407946240,"@Dylan_Scouts Need to get more people from #scouting on #Mastodon, a nicer, more interactive #socialmedia. 
There's a #Wales instance which would really help @ScoutsCymru too!
Happy to talk about it",IS_Commercial,0,1
2022-12-04 13:27:56+00:00,1599395078535278592,#Mastodon hat seit Samstag 8 Millionen User:innen. Erst am 6.11. war die 6-Millionen-Marke erreicht worden. Ein Zuwachs um 33 Prozent binnen eines Monats. Quelle: mastodonusercount,gereonas,21,1
2022-12-04 13:24:23+00:00,1599394185370472448,"#mastodon jankerds en dreigers (ik ga echt hoor!) flikker ajb op, als je niet tegen vrije meningen kunt dan ga je je fascistish mond snoer en cancel methodes maar elders toepassen.",joachimstiller8,1,0
2022-12-04 13:20:50+00:00,1599393291119734790,Wo erfährt man denn was über den Status von https://t.co/4qIIG7A0Tu wenn es down zu sein scheint #Mastodon #ccc,elburro,3,1
2022-12-04 13:19:11+00:00,1599392876102049793,"@PieterOmtzigt @RenskeLeijten @F_azarkan wanneer komen jullie naar #mastodon ? 

Dit platform is #oneerlijk",koendejonge,1,0
2022-12-04 13:18:43+00:00,1599392756576632839,"If #Mastodon is where I go for discussion, #Post is where I go for links, #Twitter is where I go for jokes, pop culture and madness, and #Instagram and #TikTok are where I go for visuals, I’m kinda OK with that for now. 

My new home screen. https://t.co/xkd65glISS",ianhillmedia,0,0
2022-12-04 13:18:09+00:00,1599392616105189376,"Every time I see a post about Mastodon I think about the band. 
https://t.co/EbgXzvlQPn

#music #Mastodon",stryker_von,5,3
2022-12-04 13:11:18+00:00,1599390892594323456,"@DeanRotchin @jason_kint I recommend deleting old Tweets using https://t.co/pMg5PpqTKq , joining #Mastodon and reading https://t.co/FNIFFe5yBf",Sennacherub,0,0
2022-12-04 13:10:51+00:00,1599390780447428608,"@TreeAndStoneMag I don't use anything associated with Zuckerberg (FB, Insta, What's App), but good luck over there; I can understand wanting to leave here. I'm testing #Mastodon. lrt_writes@mstdn.party",lrt_writes,0,0
2022-12-04 13:07:41+00:00,1599389980908204032,Lol exactly!! #Mastodon is a total joke!! @elonmusk haters built it so they all have one place to complain about @elonmusk and @Twitter. DUMB lol  @jsrailton @citizenlab 👎🏽👎🏽👎🏽 https://t.co/J1vkqGSa0D,JoeySapone,0,0
2022-12-04 13:07:21+00:00,1599389895755436032,"If you're joining everyone to in moving to #Mastodon, this is by far the best app for finding your Twitter friends there (no need to upload a csv!)
https://t.co/FxA8ARpuxz",pettertornberg,3,0
2022-12-04 13:07:16+00:00,1599389877170503680,"Voor ik Twitter helemaal geen aandacht meer geef ga ik gewoon alle interessante accounts die ik hier volg vragen naar #mastodon te komen. 

Doen jullie dat ook allemaal?
Je kunt bijvoorbeeld naar https://t.co/iH9Oz8slQS of naar https://t.co/sweleCWcPq

https://t.co/KlKDwu7Ncp",koendejonge,3,3
2022-12-04 13:06:18+00:00,1599389631979884545,"Schönen 2.Advent, das Kerzlein brennt schon gut bei #Mastodon. Dürften aber gern noch mehr werden. @polarjogger@dju.Social https://t.co/oT0MQ7MZcZ",reirode,0,0
2022-12-04 13:04:18+00:00,1599389132081418240,@VogelvrijeHArts kom je ook naar #mastodon ?,koendejonge,0,0
2022-12-04 13:03:06+00:00,1599388828246020098,@StAmbulancewens gaan jullie ook op #mastodon ?,koendejonge,0,0
2022-12-04 13:02:32+00:00,1599388685736480774,"Did a search on #whitepride and #whitepower on Twitter to view the tsunami of hate speech tweets from white supremacists. Instead, nothing. Maybe all the racists have moved to #Mastodon",SmirkingNick,0,0
2022-12-04 13:00:10+00:00,1599388088890839041,Hee @GuusKuijer ga jij ook op #mastodon ?,koendejonge,0,0
2022-12-04 12:58:26+00:00,1599387652754530306,"@freekjonge Jammer, dan hebben we al een feestje elders in Dordrecht.

Zit jij eigenlijk al op #mastodon ?",koendejonge,0,0
2022-12-04 12:52:41+00:00,1599386207997243393,How many of you vegans here use #Mastodon or are thinking about it?,ThVeganTomBrown,0,1
2022-12-04 12:51:50+00:00,1599385993567928320,"Geschafft! Bin jetzt auch bei #Mastodon

https://t.co/3TqtpCI94a",EdwinKrug,1,0
2022-12-04 12:51:39+00:00,1599385945836380160,"Geschafft! Bin jetzt auch bei #Mastodon

https://t.co/3TqtpCZc6a",EdwinKrug,0,0
2022-12-04 12:47:55+00:00,1599385007293751296,"A short reminder that fluffy #catcontent is now regularly (and exclusively!) posted on my #mastodon 
https://t.co/YLCbE1k2u9 #Caturday #TwitterMigration",gkalinkat,0,0
2022-12-04 12:39:07+00:00,1599382793527603200,[Fediverse]テーマ鯖運営のススメ https://t.co/mW8NjM1NKq #SNS #mastodon #fediverse,kamikudakun,0,0
2022-12-04 12:38:13+00:00,1599382564204335110,"Eine Bitte, wenn ihr Probleme mit dem Umzug eures Accounts habt, dann fragt bei eurem/r InstanzbetreiberIn nach oder öffnet ein Issue beim Projekt, statt nutzlos in der Timeline rumzuheulen. #Mastodon
Oder aber ihr gar kein Interesse ein Problem zu lösen. Dann macht weiter.",hoergen,1,1
2022-12-04 12:35:17+00:00,1599381827546140673,"Bin jetzt auch drüben im Experimentierraum🐘 – bleibe aber auch noch hier.
➡️lisabruessler@mastodon.berlin

#Mastodon #Fediverse #mastodonmigration",LisaBruessler,2,0
2022-12-04 12:34:21+00:00,1599381593038016512,Informazioni di servizio i #puntacazzisti di twitter si sono spostati su #Mastodon. https://t.co/Tf5JByUz8v,fiftycb,2,0
2022-12-04 12:31:44+00:00,1599380933567991808,"You’ve decided to quit Twitter. Here’s what you can use to replace it.

If Elon Musk’s Twitter isn’t for you, there are other options you can try out

(I have opened accounts on #Mastodon and #SubStack)

@washingtonpost 

https://t.co/AK9KDFRQIC",Luis_Fierro_C,0,1
2022-12-04 12:28:38+00:00,1599380155713347585,"Meine Erfahrung nach 100 Beiträgen auf #Mastodon:

+ Diskussionsklima ist nicht so aufgeheizt/wesentlich freundlicher
+ es gibt eine Editierfunktion!
+ man kann Hashtags folgen
+ eine Plattform ohne Werbung (auf Twitter inzwischen unter jedem Post) ist sehr angenehm",FlyingSqirrrel,6,3
2022-12-04 12:26:47+00:00,1599379688870354944,"Another addon for FX and Chrome for better interaction on non-home mastodon instance. See https://t.co/HtfTBevIZL.
#mastodon #tips #firefox #chrome #addon #extension https://t.co/QGLtWFYatm",jaandrle,0,0
2022-12-04 12:26:03+00:00,1599379503234416641,@jordihoney Is it possible to find you and @euronewsgreen on the alternative plattform #mastodon ?,dagmar_freist,0,0
2022-12-04 12:24:06+00:00,1599379015319658497,@neina_hh Anmeldungen sind geschlossen momentan: https://t.co/8zH0wCVRoI #chaossocial #mastodon,julianwki,0,0
2022-12-04 12:18:26+00:00,1599377588853805056,"The Rise of #Mastodon 
https://t.co/axMldx4tJY 

#MastodonSocial #mastodonmigration #fediverse #video #bihlink #NoAds",abidnev,1,0
2022-12-04 12:17:40+00:00,1599377393700900864,"@MicheleWMiller_ @tammy_marchand @alhanda @ragtaggiggagon @AndrewWSEN *countless times

*and

((by the way, if this were #Mastodon I could have edited both of those typos))",LiteraryStriver,2,0
2022-12-04 12:15:04+00:00,1599376741985722368,"I say bye to #dyingbirdapp 12/26 because it's on a steady glide path to become 4Chan w/a better user interface. Follow me on #Mastodon @YusufToropov@toot.community; I'll follow back, assuming you're not a #fascist promoting suspension of US #Constitution. In which case fuck you. https://t.co/xcyQw1rLQt",LiteraryStriver,2,0
2022-12-04 12:13:18+00:00,1599376296827650051,"@jcfrick @stang2k @AudiOfficial @EnBW Ja das ist wohl das Problem kurzer digitaler Diskussion. 
Man glaubt zu wissen wie die Person denkt obwohl der andere etwas völlig anderes meint. 

Darum finde ich Netiquette so wichtig und 
#mastodon sehr spannend, da hier beides (Ausführlichkeit und Netiquette) gelebt wird",Mike_060,1,0
2022-12-04 12:10:02+00:00,1599375475440324608,RT linxxnet: Unser Server könnte noch etwas Last vertragen. Wem wir als lokale Leipziger oder eben auch linke #Instanz taugen können: https://t.co/CtG56DS0Up #mastodon,zeckomag,3,2
2022-12-04 12:07:24+00:00,1599374812438216704,"TT Twitter #Italia 13:07:
1 #Sanremo2023
2 #4dicembre
3 #Mastodon
4 #ArgentinaAustralia
5 Buona Domenica
6 #quartogrado
7 #serbiasvizzera
8 Amadeus
9 Vuitton
10 Bonaventura
11 zanicchi
12 Conti
13 Juve
14 Charlie
15 Natale
16 Eolie
17 Azione
18 Lautaro",TendenzeItalia,0,0
2022-12-04 12:04:12+00:00,1599374005214986240,I’m so hustled with #Mastodon API 😎,kato__shinya,0,0
2022-12-04 12:02:30+00:00,1599373578100789249,"RT @mastodon@mastodon.uno
Gli amministratori di istanze #Mastodon stanno ricevendo un conto salato per l'hosting di dicembre a causa dell'enorme migrazione di Novembre e alcune istanze potrebbero aver problemi a coprire i costi. …
https://t.co/zmFB9vtdBX",open_source_ita,0,0
2022-12-04 11:50:49+00:00,1599370637373767680,@GloriaGippy Prova #Mastodon ...,ump274it,0,0
2022-12-04 11:50:34+00:00,1599370574068793344,Mi hanno appena attaccato su #mastodon perché ho detto che voterò per @ellyesse sbaaaaammmmmm 🤣,Sandro_Russo74,12,0
2022-12-04 11:50:21+00:00,1599370519694184449,Unser Server könnte noch etwas Last vertragen. Wem wir als lokale Leipziger oder eben auch linke #Instanz taugen können: https://t.co/i6j16F2oFH #mastodon,linxxnet,7,3
2022-12-04 11:50:13+00:00,1599370488295194624,@sandrousseau C’est quand que vous migrez sur #mastodon,goldenchicos,0,0
2022-12-04 11:47:52+00:00,1599369893744324609,"Due to the full blown crash landing of Twitter I have decided to move to another platform. From now on you can find me on #Mastodon (https://t.co/KDDb6xQGZk). This Twitter account is on hold until further notice - available and searchable, but not updated.

@OH1MAC@mastodon.radio",Oh1Mac,1,1
2022-12-04 11:42:38+00:00,1599368578935001093,"RT @mastodon@mastodon.uno
Gli amministratori di istanze #Mastodon stanno ricevendo un conto salato per l'hosting di dicembre a causa dell'enorme migrazione di Novembre e alcune istanze potrebbero aver problemi a coprire i costi. Assicuratevi quindi di supportare le vostre (1/3)",diggita,0,0
2022-12-04 11:40:29+00:00,1599368035369816065,"Dear #SocialistSunday enthusiasts,
Follow each other on this site. But if you've not joined #Mastodon yet, do it today. Then help the small number of socialists there to build our community. This site will soon be unusable. https://t.co/oyFqejuQZ5
https://t.co/TkovVH4Czq",derekrootboy,1,0
2022-12-04 11:40:19+00:00,1599367994840272896,"Everyone on #Mastodon searching on #adhd will end up being glad they followed @AndrewWSEN@toot.wales, who just joined Mastodon and is a brilliant educator, speaker, and writer.

That's my prediction for the day.

He's also on #dyingbirdapp: @AndrewWSEN 

#adultadhd #actuallyadhd https://t.co/hZUj1gB1JC",LiteraryStriver,4,2
2022-12-04 11:39:31+00:00,1599367793165881344,"💡 In generale è meglio considerare tutto ciò che facciamo all'interno dei social come pubblico, questo a prescindere dalla piattaforma che state utilizzando (#Mastodon, #Twitter, #Facebook, #Instagram, #TikTok, etc..). Quindi EVITATE di… https://t.co/uZw3htTMDY",getprivacy_it,0,0
2022-12-04 11:37:27+00:00,1599367272279465984,@katarinabarley Wie sieht es bei #Mastodon aus?,HansRudiSulze,0,0
2022-12-04 11:34:14+00:00,1599366462849679362,"Ihr findet die #hhpsug an sofort auch auf #Mastodon 

https://t.co/yslprfbmJy",hhpsug,1,1
2022-12-04 11:28:36+00:00,1599365044814303233,"Vielen Dank für den wertvollen Tip, @ThorstenMunk 🙏👇

https://t.co/g5FBgHP2En 

Auf #Mastodon 🦣 findet sich übrigens eine mehrheitlich nichtreligiöse #Mitwelt, aber das Miteinander ist dialogisch &amp; respektvoll. Wirklich mal ein „soziales Medium!“ 🤔💁‍♂️🧡 #Religionswissenschaft https://t.co/KXALjxa86p https://t.co/HGh2MGPXNF",BlumeEvolution,16,0
2022-12-04 11:28:08+00:00,1599364930620121088,"Habe mich auch mal bei #Mastodon angemeldet um mich umzuschauen. Wer dort auch schon ist kann mir gerne folgen. 

https://t.co/UP3M1VcajU",nurdersven,1,0
2022-12-04 11:24:30+00:00,1599364014424748032,"friends, I am @danica on #mastodon world, find me here, and let's connect https://t.co/XrliskJz6S",danicar,1,1
2022-12-04 11:23:00+00:00,1599363638669688832,"My Twitter timeline is shrinking.
It's a consequence of having found a better environment on #mastodon",ArabellaLovejoy,0,0
2022-12-04 11:14:35+00:00,1599361517358526464,"#Mastodon: Eine Social-Media-Plattform, die von Pädophilen und Kinderpornos dominiert wird

Nach einer Secjuice-Untersuchung ist klar geworden, dass Mastodon eine Social-Media-Plattform ist, die von Pädophilen dominiert wird, und die meisten ihrer Inhalte sind Kinderpornos. https://t.co/cNYJZPbU9L",AwakeGermany,0,0
2022-12-04 11:12:42+00:00,1599361046111657985,"I'm taking a break--possibly permanent--from this site because of the new owner's policies and decisions which I cannot bring myself to be a part of.

Instead, I am using this #mastodon account: @sstoneb@retro.pizza

Hope to see you there in the #fediverse.",bigsillychinook,0,0
2022-12-04 11:11:55+00:00,1599360848996143105,"I'm taking a break--possibly permanent--from this site because of the new owner's policies and decisions which I cannot bring myself to be a part of.

Instead, I am using this #mastodon account: @sstoneb@retro.pizza

Hope to see you there in the #fediverse.",sstoneb,1,0
2022-12-04 11:10:25+00:00,1599360471488139264,"ちょい分かりづらかったかな〜

#mastodon は町の様な『インスタンス』と呼ばれる場所があって色んな町の中から自分の #マサラタウン を決めて移住（登録）する感じ。この移住先だけでも楽しく過ごせるけど、隣町もあるの。私は隣のどうぶつの森にいるけど、#ポケモン の町から森に遊びに来る人もいる",hibino_bivanono,2,0
2022-12-04 11:07:15+00:00,1599359675484540929,"TT Twitter #Italia 12:07:
1 #Sanremo2023
2 #4dicembre
3 #ArgentinaAustralia
4 Buona Domenica
5 #quartogrado
6 #SantaBarbara
7 #Mastodon
8 Amadeus
9 Bonaventura
10 Vigili del Fuoco
11 zanicchi
12 Eolie
13 Conti
14 Amazon
15 Juve
16 Vuitton
17 Charlie
18 Lautaro",TendenzeItalia,0,0
2022-12-04 11:00:06+00:00,1599357875180433408,"子が リザードンが欲しいけど、1人じゃ無理😭 仲間と一緒に戦って入手したい！って事で「助けて‼︎ #Mastodon #ポケモンインスタンス の人‼︎」と #森マス から叫んだ所、英雄3人が手を差し伸べてくれて一撃閃光勝利しました！ 

あんな美しい勝ち方は初めて見た✨感動すらした〜！ありがとう皆‼︎ https://t.co/Mm3y0zD9oK",hibino_bivanono,4,0
2022-12-04 10:59:38+00:00,1599357755256557569,https://t.co/sPnU0n8Zms Buenos días. Cuantos estáis por Mastodon?  #Mastodon,Iagovd,1,0
2022-12-04 10:55:40+00:00,1599356758815752192,"Exploring #Mastodon 

👉🏻 silbormueller@mstdn.social",svorklab,4,0
2022-12-04 10:54:50+00:00,1599356550392733696,"@markie_garza #wonganswersonly I think it's a tough app to learn, but using it in conjunction with Twitter is OP. #goonthediscord (#redwaif vs #mastodon) https://t.co/zxouGbYMne",voltairemelkor,0,0
2022-12-04 10:49:43+00:00,1599355262179033088,"Out of #Twitter now

No way to support #ELONMUSK
 
Stop wasting time on this platform  #TwitterDown  #quittwitter 

See you @ #mastodon

Don't forget to cancel your orders for #tesla",Ride_Of_Smiles,0,1
2022-12-04 10:48:40+00:00,1599354996348198913,"#Mastodon #fediverse Server list, 0fee, monthly updates, 4 info lock @ titanborn on https://t.co/DY0s8tNcyu #letthatsinkin #twitterexodus 
https://t.co/VRXtPCHMJn",riotears,0,0
2022-12-04 10:43:18+00:00,1599353648051408896,"@marketingmaus01 @CarloMasala1 @Karl_Lauterbach @c_drosten @andikynast @gerhard_mangott @ChristopherJM @InaRuck @KEigendorf Ich schau mir auch andere gute Comments an und es folgen viele, die sich informieren und einfach Fragen stellen, was dazu sagen und und und. Null Reaktion. Uns einfach links liegen zu lassen und uns ohne blauen Haken als Statisten zu betrachten, das passiert auf #Mastodon nicht.",aozora_Wolke,0,0
2022-12-04 10:41:52+00:00,1599353283751157765,"#Twidere X

I Twidere X je kombinací #Mastodon a #Twitter klienta...

- design 3/5
- funkcionalita 3/5
- použitelnost 3/5
- seznamy 3/5
- celkový dojem 3/5

Vypadá dobře, Basic fukcionalita obou sítí je OK a zná seznamy, je tedy možné prohlížet příspěvky… https://t.co/rb1MGEBPia",DanielSnor,0,0
2022-12-04 10:41:25+00:00,1599353170500763648,"Will circles ever be a thing on #mastodon or do we just start a fork? :)

• • • https://t.co/CTiGMLsx9b",ayoayco,0,0
2022-12-04 10:39:49+00:00,1599352768267190274,"Habe mir von #Mastodon wirklich mehr versprochen 🤷‍♀️🤷‍♂️

Vor einer Woche Accounts von Kriegstreibern der #CDU #Gruenen #FDP und #KlimaClowns dann halt blockiert.🫡🤨😇

Es ist soooooooooo herrlich!!! 🥳

#Twitter #Musk",Frank14467,1,0
2022-12-04 10:38:47+00:00,1599352509675339776,弱弱的问一句，有用 Mastodon的么？#mastodon,antaresdq,0,0
2022-12-04 10:35:04+00:00,1599351574341783552,"Interesting:
9% of my Twitter followers have #Mastodon accounts. 
3/4 are on https://t.co/3IE612d1jt

I imported them all (sorry, gang!) via 
https://t.co/S7CxWldvZB
* Give it Twitter permission
* Download the file to PC
* Import the file via setting-&gt;import (Merge!!)
* Bingo.",SheepOverboard,1,0
2022-12-04 10:33:07+00:00,1599351085214601216,"Well, this is scary. I just scooped up all my Twitter followers who had #Mastodon accounts, imported them to my https://t.co/F4g2NTFoNB account, and it apparently auto-followed them all. Before using it, you need, of course, a Mastodon account.
It's here: 
https://t.co/S7CxWldvZB",SheepOverboard,1,0
2022-12-04 10:31:10+00:00,1599350593390530560,"En dépit des #FakeNews de #BFMTV et autres média de la mafia ""progressiste"" il semblerait que les tweet haineux aient diminuer. A croire que tous les Haineux sont partis sur #Mastodon finalement🤨https://t.co/98tJ66TnP1",Kashou_Kashou,1,1
2022-12-04 10:29:32+00:00,1599350180683210752,"Espero que me acompañen en estos nuevos proyectos. Hay mucho tema en #Mastodon para los que nos dedicamos a la Comunicación:
https://t.co/YFlD4SDdAc",jlori,2,1
2022-12-04 10:25:48+00:00,1599349242438426624,"Have we reached the ""Sod this, I'm off to Mastodon"" tipping point yet? 

Does #Mastodon have 'Promoted' posts? If not, I may have reached mine. Who though that advertising using the #CorticalHomunculus was a good idea? https://t.co/ixW5kvHyOt",OfEmsworth,1,0
2022-12-04 10:24:12+00:00,1599348840078852097,"👩‍💻 En 1 minuto te cuento lo que es #Mastodon, cómo registrarte y cómo te pueden encontrar 🤓

#RedesSociales https://t.co/Y4sTNHVnBF",granadofdez,2,0
2022-12-04 10:20:39+00:00,1599347946407006209,"It's adorable that @FoxNews are on #Mastodon, but it's a Parody account that literally just posts pictures of foxes. https://t.co/KJdVyvNAcu",jdpoc,45,10
2022-12-04 10:18:18+00:00,1599347356293472256,Gute #Mastodon Beschreibung https://t.co/usaQj0n0Rq,BuntesPrenzlau,1,0
2022-12-04 10:16:32+00:00,1599346909629411329,"People are saying that engagement in Mastodon is higher than in #Twitter. I confirm: I posted the same link on both platforms yesterday. In Twitter, I had 20 impressions, 0 engagements. In #Mastodon, I got + than 500 engagements (and counting).
#socialmedia #engagement #follow https://t.co/4e4XlKbn10 https://t.co/a0bFvol8yc",veroandi12,0,0
2022-12-04 10:16:27+00:00,1599346889778139136,"Waarom mensen niet op #Mastodon blijven omdat ze de aandacht en hetze voering missen 
Aandachtsgeil en krankzinnigheid moet tenslotte gevoed blijven
Sneulullo’s en mutsekutjes zijn er in alle gradaties",Vriendin_vann,15,1
2022-12-04 10:14:05+00:00,1599346295222980608,"Hinter dem vierten Türchen in unserem #Adventskalender bei #Mastodon heute etwas für den grauen Sonntagnachmittag:

https://t.co/Boc9nQkoW6",LaawNrw,2,1
2022-12-04 10:10:42+00:00,1599345441866252288,"I've completed ""Camp Cleanup"" - Day 4 - Advent of Code 2022 

Interested in my #Python #Code ?
Follow me on #Mastodon @Brotherluii@masto.ai

https://t.co/GVdfDwxIY4 #AdventOfCode #Coding #Fun #Programming",Brotherluii,9,1
2022-12-04 10:08:28+00:00,1599344878613594112,Finally cleanup up here. Unfollowing everybody whom I follow on #mastodon.,jreschke,0,0
2022-12-04 10:05:33+00:00,1599344147630022657,"TT Twitter #Italia 11:05:
1 #4dicembre
2 #Sanremo2023
3 #ArgentinaAustralia
4 #BuonaDomenica
5 #ARGAUS
6 Vigili del Fuoco
7 #Mastodon
8 Eolie
9 Bonaventura
10 Amadeus
11 zanicchi
12 Conti
13 Juve
14 Charlie
15 Lautaro
16 Il 4
17 Bargiggia
18 Piove
19 Monica",TendenzeItalia,0,0
2022-12-04 10:03:49+00:00,1599343712047276032,@rudybouma Die #Mastodon-hype is al weer op de terugweg lijkt ‘t. In Duitsland 22k downloads in de week. Twitter heeft meer downloads. (Link: https://t.co/diAyUuMLCa) #twitterfiles https://t.co/zVgy62JYWE,HenkBrandsma1,0,0
2022-12-04 10:03:29+00:00,1599343627926310912,"@JaMoEberl I decided to go for the ""Disown the clown"" tactic.

#Mastodon untill now: after following like 100 persons my timeline is full enough for daily attention quota. 
 
https://t.co/DxYSTa6v0U",blogisch,0,0
2022-12-04 10:01:27+00:00,1599343114342125568,@elonmusk I see many users already moving to #Mastodon,pvoord,0,0
2022-12-04 10:01:07+00:00,1599343029571100673,"@MarcusPretzell @elonmusk Auf den Punkt. Deswegen spucken einige Gestalten auch grad Gift und Galle gegen Twitter.
Allerdings hat auch Musk schon angekündigt,dass die Dinge nicht besser werden,nur anders. Es führt also kein Weg am unabhängigen, dezentralen #Mastodon vorbei &gt; https://t.co/TQI6jHFvE3 https://t.co/zVoIGtUlJp",PARTEIBonze,0,0
2022-12-04 09:59:28+00:00,1599342615660752896,"#Mastodon #MotherLoad を叩いてます🤘🥁🤘
今日は手数を増やしてちょっとアレンジ😁
頑張ってBrannみたいになろうね👍
#8歳 #ドラマー #小2 #メタラー #sakaedrums #paiste #ironcobra #ツインペダル https://t.co/WvvDQhZUII",KotaBIGBONE,26,4
2022-12-04 09:57:51+00:00,1599342208527740928,"Erinnerst du dich noch, wann du dich für Twitter registriert hast? Ich weiß es noch! #MeinTwitterJubiläum &gt;&gt; ein guter Tag, um zu #Mastodon zu wechseln 😆#mastodonmigration https://t.co/vhaKJQNiqh",lor_gi,3,0
2022-12-04 09:57:30+00:00,1599342121106178049,"@HolgerWaldenber @PHavapoo Wenn Twitter in der EU geblockt werden sollte, sprechen wir uns wieder, auf #Mastodon.",Winterreisender,1,0
2022-12-04 09:57:28+00:00,1599342113300283393,"#batterseapowerstation
@verotruesocial
#mastodon 
🧱
#london #battersea #powerstation #electricity #power #turbine #gilesgilbertscott #brick #brickwork #restoration #machinery #londonphotography #history #restoration #vero #crane
#nikon #z6ii 70-200S
#Architecture #Building https://t.co/pFydtWMfzz",HarrisonPhair,4,1
2022-12-04 09:56:31+00:00,1599341871200800769,"Let see how this works out...

Who else is there?

Nitram @Nitram@techhub.social 

#Mastodon",aka_Nitram,1,0
2022-12-04 09:51:42+00:00,1599340662629203969,"👋 I'm Alex, a software developer from #Romania. I like #FP, #Scala, #Kotlin, #Haskell. I also like contributing to #FOSS libraries.

I'm implementing https://t.co/vbDS5Qu5Ey 🤷‍♂️

My https://t.co/gP7amY5zI6 articles, or my #Mastodon shares, will also get linked here.",alexelcu,35,0
2022-12-04 09:50:40+00:00,1599340402816872449,"Prima settimana su @MastodonItalia. Ovviamente scrivo cose di cinema ;-)
#Mastodon #mastodonmigration https://t.co/qLtEW3IM2U",MarcoRavera1,4,3
2022-12-04 09:47:26+00:00,1599339587817672704,"Frage an #Mastodon-Nutzer: Sind die Hashtags #twitterfiles und #twittergate auf Eurem/Euren Mastodon-Server in den Trends? Wenn nicht, sind sie ""zufälligerweise"" gesperrt? #Lackmustest",m_ueberall,1,0
2022-12-04 09:46:39+00:00,1599339389909442560,Has anyone successfully imported a following list from #Mastodon to #Misskey ? I tried and apparently failed. I just wanna try out Misskey but don’t wanna have to search for people.,schwegler,0,0
2022-12-04 09:46:36+00:00,1599339377200463872,"🤓 Just moved servers on #Mastodon - you can now find me here:

https://t.co/PiUpkO8iqC https://t.co/kYrIn8d3Ol",benmounseywood,8,0
2022-12-04 09:45:35+00:00,1599339120656257025,Oisterwijk #Nieuws ook te volgen op #Mastodon https://t.co/2j3XnIXktq  &lt; Klik en lees! https://t.co/MOH4FRjYpt,Oisterwijknews,0,0
2022-12-04 09:44:28+00:00,1599338840136724480,Gaaaa dan naar #mastodon. In plaats van je ego nog op te poetsen👋 https://t.co/1Hb4mbaJtg,sil_ver_sur_fer,4,1
2022-12-04 09:41:59+00:00,1599338214997004289,Um tantinho assim para deletar o twitter do celular. Já fiz isso com o face e foi otimo. Mas ainda nao me acostumei com o #koo e nao me debrucei sobre o #Mastodon,arqsteinleitao,1,0
2022-12-04 09:41:19+00:00,1599338047434547206,"@Graubart12 Tja.
#Mastodon #mastodonmigration",ClaireLaaffat,2,0
2022-12-04 09:41:12+00:00,1599338019554619394,ニュースサイトが #Mastodon ( #マストドン )にも配信すれば引っ越しもしくは並行利用する人も増えると思うんだけどね。マスゴミは煽るばかりで自らは まったく行く気配すら見せませんな。大した労力でもないはずなのに。,sakaemysawa,1,0
2022-12-04 09:40:58+00:00,1599337958192062465,"#Stella

Stella je kombinací #Mastodon a #Twitter klienta...

- design 2/5
- funkcionalita 2/5
- použitelnost 2/5
- seznamy 1/5
- celkový dojem 2/5

Vypadá slušně, Basic fukcionalita Twitteru i Mastodonu je OK, ale seznamy vůbec nezná. Líbí se mi tu možn… https://t.co/dtje8d8uTs",DanielSnor,0,0
2022-12-04 09:37:08+00:00,1599336993095585796,"覚書。
　───　
#マストドン 入門。脱 #Twitter で注目されるSNS「#Mastodon」を始めてみよう | テクノエッジ TechnoEdge https://t.co/AgNz5rzxiI",sakaemysawa,0,0
2022-12-04 09:36:27+00:00,1599336824228438017,"Auf dem ifon in der #mastodon App? https://t.co/PXm6w2ljco

Ich bin nur power user*in https://t.co/n3Kp3QfrEn",urban_aid,0,0
2022-12-04 09:34:53+00:00,1599336428596785152,"@Elektro_Robin Drüben auf #Mastodon wollen die wenigsten, dass Twitter abgelöst wird und die gleichen Zustände herrschen. Ich kann’s mittlerweile verstehen.",FabianLaasch,5,0
